path	license_class	spdx	copyright	flags	binary
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/triggers-4df70b666b05325195a132b54005fd48/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/types-5a8b1ca866023f77a0459273d308917a/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test_keyspace_storage_options/system_schema/views-9786ac1cdd583201a7cdad556410c985/me-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/built_views-4b3c50a9ea873d7691016dbc9c38494a/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/cdc_local-0bcaffd40c833eadad13dc1d5015b77c/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/compaction_history-b4dbb7b4dc493fb5b3bfce6e434832ca/md-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-14-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_with_functions_test/system/local-7ad54392bcdd35a684174e047860b377/md-16-big-CompressionInfo.db	unknown-license				yes
